id,date,location,sector,classification,count,capacity,occupancy_rate
11510,2024-03-26,Toronto,Mixed Adult,Emergency,7,7,100
11511,2024-03-26,Toronto,Men,Emergency,1,1,100
11512,2024-03-26,Toronto,Men,Emergency,30,30,100
11513,2024-03-26,Toronto,Mixed Adult,Emergency,35,35,100
11514,2024-03-26,Toronto,Youth,Transitional,50,50,100
11515,2024-03-26,Toronto,Youth,Emergency,40,40,100
11517,2024-03-26,Toronto,Mixed Adult,Transitional,5,5,100
11518,2024-03-26,Toronto,Mixed Adult,Transitional,9,9,100
11519,2024-03-26,Toronto,Women,Transitional,37,37,100
11520,2024-03-26,Toronto,Women,Transitional,24,26,92.31
11521,2024-03-26,Toronto,Women,Emergency,52,52,100
11522,2024-03-26,Toronto,Women,Emergency,36,36,100
11523,2024-03-26,Toronto,Mixed Adult,Emergency,70,70,100
11525,2024-03-26,Toronto,Mixed Adult,Emergency,70,70,100
11526,2024-03-26,Toronto,Mixed Adult,Emergency,58,60,96.67
11527,2024-03-26,Toronto,Mixed Adult,Emergency,8,12,66.67
11530,2024-03-26,Toronto,Men,Transitional,25,25,100
11531,2024-03-26,Toronto,Men,Emergency,35,35,100
11532,2024-03-26,Toronto,Men,Transitional,5,5,100
11533,2024-03-26,Toronto,Men,Emergency,19,20,95
11535,2024-03-26,Toronto,Women,Emergency,60,60,100
11536,2024-03-26,Toronto,Mixed Adult,Emergency,110,110,100
11537,2024-03-26,Toronto,Men,Emergency,34,34,100
11538,2024-03-26,Toronto,Women,Emergency,65,65,100
11539,2024-03-26,Toronto,Men,Emergency,74,74,100
11540,2024-03-26,Scarborough,Mixed Adult,Emergency,89,89,100
11541,2024-03-26,North York,Men,Emergency,278,278,100
11542,2024-03-26,North York,Women,Emergency,132,132,100
11543,2024-03-26,North York,Men,Emergency,6,6,100
11544,2024-03-26,North York,Women,Emergency,4,4,100
11546,2024-03-26,Toronto,Mixed Adult,Emergency,37,37,100
11549,2024-03-26,Toronto,Mixed Adult,Emergency,86,86,100
11550,2024-03-26,Toronto,Mixed Adult,Emergency,49,49,100
11551,2024-03-26,Toronto,Youth,Emergency,45,45,100
11552,2024-03-26,Toronto,Youth,Emergency,23,23,100
11553,2024-03-26,Toronto,Mixed Adult,Emergency,30,30,100
11554,2024-03-26,Toronto,Men,Emergency,54,54,100
11555,2024-03-26,Toronto,Men,Transitional,17,17,100
11556,2024-03-26,Toronto,Youth,Emergency,10,12,83.33
11557,2024-03-26,Toronto,Youth,Emergency,14,15,93.33
11558,2024-03-26,Toronto,Women,Emergency,16,16,100
11559,2024-03-26,Toronto,Women,Transitional,24,24,100
11560,2024-03-26,Toronto,Women,Emergency,41,41,100
11561,2024-03-26,Toronto,Women,Emergency,44,44,100
11562,2024-03-26,Toronto,Women,Transitional,30,30,100
11563,2024-03-26,Toronto,Mixed Adult,Emergency,72,72,100
11565,2024-03-26,Toronto,Women,Emergency,30,30,100
11568,2024-03-26,Toronto,Mixed Adult,Emergency,94,94,100
11570,2024-03-26,Toronto,Women,Emergency,85,86,98.84
11572,2024-03-26,Toronto,Men,Emergency,78,78,100
11574,2024-03-26,Toronto,Men,Emergency,264,264,100
11576,2024-03-26,Toronto,Men,Emergency,52,52,100
11577,2024-03-26,Toronto,Men,Emergency,46,46,100
11578,2024-03-26,Toronto,Women,Emergency,37,37,100
11579,2024-03-26,Toronto,Men,Emergency,71,71,100
11580,2024-03-26,Toronto,Men,Emergency,50,50,100
11582,2024-03-26,Toronto,Mixed Adult,Emergency,6,6,100
11583,2024-03-26,Toronto,Youth,Emergency,35,35,100
11584,2024-03-26,Toronto,Mixed Adult,Emergency,32,32,100
11587,2024-03-26,Toronto,Youth,Emergency,40,40,100
11588,2024-03-26,Toronto,Youth,Transitional,25,25,100
11589,2024-03-26,Toronto,Women,Emergency,31,31,100
11590,2024-03-26,Toronto,Youth,Emergency,31,31,100
11591,2024-03-26,Toronto,Women,Emergency,28,28,100
11592,2024-03-26,Toronto,Youth,Emergency,27,27,100
11593,2024-03-26,Etobicoke,Youth,Emergency,33,33,100
11594,2024-03-26,Etobicoke,Youth,Transitional,20,20,100
11595,2024-03-26,Scarborough,Youth,Emergency,10,10,100
11596,2024-03-26,Scarborough,Youth,Transitional,36,41,87.8
11599,2024-03-27,Toronto,Mixed Adult,Emergency,8,8,100
11600,2024-03-27,Toronto,Mixed Adult,Emergency,8,8,100
11605,2024-03-27,Toronto,Men,Emergency,42,42,100
11606,2024-03-27,Toronto,Men,Emergency,30,30,100
11607,2024-03-27,Toronto,Mixed Adult,Emergency,20,20,100
11610,2024-03-27,Toronto,Mixed Adult,Emergency,46,48,95.83
11611,2024-03-27,Toronto,Men,Transitional,14,18,77.78
11616,2024-03-27,Toronto,Men,Transitional,68,68,100
11617,2024-03-27,Toronto,Men,Transitional,48,48,100
11618,2024-03-27,Toronto,Men,Emergency,101,101,100
11622,2024-03-27,Toronto,Mixed Adult,Transitional,93,93,100
11623,2024-03-27,Toronto,Men,Emergency,62,62,100
11624,2024-03-27,Toronto,Men,Emergency,67,68,98.53
11625,2024-03-27,Toronto,Men,Emergency,119,119,100
11626,2024-03-27,Toronto,Men,Transitional,33,36,91.67
11627,2024-03-27,Toronto,Men,Emergency,17,17,100
11628,2024-03-27,Toronto,Men,Emergency,53,53,100
11629,2024-03-27,Toronto,Men,Emergency,107,107,100
11630,2024-03-27,Toronto,Mixed Adult,Transitional,35,35,100
11637,2024-03-27,Toronto,Women,Emergency,88,88,100
11638,2024-03-27,Toronto,Men,Emergency,28,28,100
11639,2024-03-27,Toronto,Youth,Transitional,2,2,100
11640,2024-03-27,Toronto,Youth,Emergency,94,94,100
11641,2024-03-27,Toronto,Youth,Emergency,29,29,100
11642,2024-03-27,Toronto,Youth,Transitional,28,28,100
11643,2024-03-27,Toronto,Mixed Adult,Emergency,78,78,100
11644,2024-03-27,Scarborough,Mixed Adult,Emergency,50,50,100
11646,2024-03-27,Toronto,Mixed Adult,Emergency,62,62,100
11647,2024-03-27,Toronto,Mixed Adult,Emergency,7,7,100
11648,2024-03-27,Toronto,Men,Emergency,1,1,100
11649,2024-03-27,Toronto,Men,Emergency,30,30,100
11650,2024-03-27,Toronto,Mixed Adult,Emergency,28,28,100
11651,2024-03-27,Toronto,Youth,Transitional,50,50,100
11652,2024-03-27,Toronto,Youth,Emergency,40,40,100
11654,2024-03-27,Toronto,Mixed Adult,Transitional,5,5,100
11655,2024-03-27,Toronto,Mixed Adult,Transitional,9,9,100
11656,2024-03-27,Toronto,Women,Transitional,37,37,100
11657,2024-03-27,Toronto,Women,Transitional,22,26,84.62
11658,2024-03-27,Toronto,Women,Emergency,52,52,100
11659,2024-03-27,Toronto,Women,Emergency,36,36,100
11660,2024-03-27,Toronto,Mixed Adult,Emergency,70,70,100
11662,2024-03-27,Toronto,Mixed Adult,Emergency,70,70,100
11663,2024-03-27,Toronto,Mixed Adult,Emergency,59,60,98.33
11666,2024-03-27,Toronto,Men,Transitional,25,25,100
11667,2024-03-27,Toronto,Men,Emergency,35,35,100
11668,2024-03-27,Toronto,Men,Transitional,5,5,100
11669,2024-03-27,Toronto,Men,Emergency,20,21,95.24
11671,2024-03-27,Toronto,Women,Emergency,60,60,100
11672,2024-03-27,Toronto,Mixed Adult,Emergency,109,110,99.09
11673,2024-03-27,Toronto,Men,Emergency,34,34,100
11674,2024-03-27,Toronto,Women,Emergency,65,65,100
11675,2024-03-27,Toronto,Men,Emergency,74,74,100
11676,2024-03-27,Scarborough,Mixed Adult,Emergency,89,89,100
11677,2024-03-27,North York,Men,Emergency,278,278,100
11678,2024-03-27,North York,Women,Emergency,132,132,100
11679,2024-03-27,North York,Men,Emergency,5,6,83.33
11680,2024-03-27,North York,Women,Emergency,4,4,100
11682,2024-03-27,Toronto,Mixed Adult,Emergency,37,37,100
11685,2024-03-27,Toronto,Mixed Adult,Emergency,86,86,100
11686,2024-03-27,Toronto,Mixed Adult,Emergency,49,49,100
11687,2024-03-27,Toronto,Youth,Emergency,45,45,100
11688,2024-03-27,Toronto,Youth,Emergency,23,23,100
11689,2024-03-27,Toronto,Mixed Adult,Emergency,30,30,100
11690,2024-03-27,Toronto,Men,Emergency,54,54,100
11691,2024-03-27,Toronto,Men,Transitional,17,17,100
11692,2024-03-27,Toronto,Youth,Emergency,10,12,83.33
11693,2024-03-27,Toronto,Youth,Emergency,14,15,93.33
11694,2024-03-27,Toronto,Women,Emergency,16,16,100
11695,2024-03-27,Toronto,Women,Transitional,24,24,100
11696,2024-03-27,Toronto,Women,Emergency,41,41,100
11697,2024-03-27,Toronto,Women,Emergency,44,44,100
11698,2024-03-27,Toronto,Women,Transitional,30,30,100
11699,2024-03-27,Toronto,Mixed Adult,Emergency,72,72,100
11701,2024-03-27,Toronto,Women,Emergency,30,30,100
11704,2024-03-27,Toronto,Mixed Adult,Emergency,94,94,100
11706,2024-03-27,Toronto,Women,Emergency,86,86,100
11708,2024-03-27,Toronto,Men,Emergency,78,78,100
11710,2024-03-27,Toronto,Men,Emergency,263,263,100
11712,2024-03-27,Toronto,Men,Emergency,52,52,100
11713,2024-03-27,Toronto,Men,Emergency,46,46,100
11714,2024-03-27,Toronto,Women,Emergency,37,37,100
11715,2024-03-27,Toronto,Men,Emergency,71,71,100
11716,2024-03-27,Toronto,Men,Emergency,50,50,100
11718,2024-03-27,Toronto,Mixed Adult,Emergency,6,6,100
11719,2024-03-27,Toronto,Youth,Emergency,35,35,100
11720,2024-03-27,Toronto,Mixed Adult,Emergency,32,32,100
11723,2024-03-27,Toronto,Youth,Emergency,40,40,100
11724,2024-03-27,Toronto,Youth,Transitional,25,25,100
11725,2024-03-27,Toronto,Women,Emergency,31,31,100
11726,2024-03-27,Toronto,Youth,Emergency,31,31,100
11727,2024-03-27,Toronto,Women,Emergency,28,28,100
11728,2024-03-27,Toronto,Youth,Emergency,27,27,100
11729,2024-03-27,Etobicoke,Youth,Emergency,33,33,100
11730,2024-03-27,Etobicoke,Youth,Transitional,20,20,100
11731,2024-03-27,Scarborough,Youth,Emergency,10,10,100
11732,2024-03-27,Scarborough,Youth,Transitional,36,41,87.8
11735,2024-03-28,Toronto,Mixed Adult,Emergency,8,8,100
11736,2024-03-28,Toronto,Mixed Adult,Emergency,8,8,100
11741,2024-03-28,Toronto,Men,Emergency,42,42,100
11742,2024-03-28,Toronto,Men,Emergency,30,30,100
11743,2024-03-28,Toronto,Mixed Adult,Emergency,19,20,95
11746,2024-03-28,Toronto,Mixed Adult,Emergency,46,48,95.83
11747,2024-03-28,Toronto,Men,Transitional,16,18,88.89
11752,2024-03-28,Toronto,Men,Transitional,68,68,100
11753,2024-03-28,Toronto,Men,Transitional,48,48,100
11754,2024-03-28,Toronto,Men,Emergency,101,101,100
11758,2024-03-28,Toronto,Mixed Adult,Transitional,93,93,100
11759,2024-03-28,Toronto,Men,Emergency,62,62,100
11760,2024-03-28,Toronto,Men,Emergency,68,68,100
11761,2024-03-28,Toronto,Men,Emergency,119,119,100
11762,2024-03-28,Toronto,Men,Transitional,33,36,91.67
11763,2024-03-28,Toronto,Men,Emergency,17,17,100
11764,2024-03-28,Toronto,Men,Emergency,53,53,100
11765,2024-03-28,Toronto,Men,Emergency,107,107,100
11766,2024-03-28,Toronto,Mixed Adult,Transitional,35,35,100
11773,2024-03-28,Toronto,Women,Emergency,88,88,100
11774,2024-03-28,Toronto,Men,Emergency,28,28,100
11775,2024-03-28,Toronto,Youth,Transitional,2,2,100
11776,2024-03-28,Toronto,Youth,Emergency,94,94,100
11777,2024-03-28,Toronto,Youth,Emergency,26,26,100
11778,2024-03-28,Toronto,Youth,Transitional,28,28,100
11779,2024-03-28,Toronto,Mixed Adult,Emergency,78,78,100
11780,2024-03-28,Scarborough,Mixed Adult,Emergency,50,50,100
11782,2024-03-28,Toronto,Mixed Adult,Emergency,62,62,100
11783,2024-03-28,Toronto,Mixed Adult,Emergency,7,7,100
11784,2024-03-28,Toronto,Men,Emergency,1,1,100
11785,2024-03-28,Toronto,Men,Emergency,30,30,100
11786,2024-03-28,Toronto,Mixed Adult,Emergency,19,20,95
11787,2024-03-28,Toronto,Youth,Transitional,49,50,98
11788,2024-03-28,Toronto,Youth,Emergency,40,40,100
11790,2024-03-28,Toronto,Mixed Adult,Transitional,5,5,100
11791,2024-03-28,Toronto,Mixed Adult,Transitional,9,9,100
11792,2024-03-28,Toronto,Women,Transitional,37,37,100
11793,2024-03-28,Toronto,Women,Transitional,22,25,88
11794,2024-03-28,Toronto,Women,Emergency,52,52,100
11795,2024-03-28,Toronto,Women,Emergency,36,36,100
11796,2024-03-28,Toronto,Mixed Adult,Emergency,70,70,100
11798,2024-03-28,Toronto,Mixed Adult,Emergency,70,70,100
11799,2024-03-28,Toronto,Mixed Adult,Emergency,58,60,96.67
11802,2024-03-28,Toronto,Men,Transitional,25,25,100
11803,2024-03-28,Toronto,Men,Emergency,35,35,100
11804,2024-03-28,Toronto,Men,Transitional,5,5,100
11805,2024-03-28,Toronto,Men,Emergency,20,21,95.24
11807,2024-03-28,Toronto,Women,Emergency,60,60,100
11808,2024-03-28,Toronto,Mixed Adult,Emergency,111,111,100
11809,2024-03-28,Toronto,Men,Emergency,34,34,100
11810,2024-03-28,Toronto,Women,Emergency,65,65,100
11811,2024-03-28,Toronto,Men,Emergency,73,74,98.65
11812,2024-03-28,Scarborough,Mixed Adult,Emergency,89,89,100
11813,2024-03-28,North York,Men,Emergency,278,278,100
11814,2024-03-28,North York,Women,Emergency,132,132,100
11815,2024-03-28,North York,Men,Emergency,6,6,100
11816,2024-03-28,North York,Women,Emergency,4,4,100
11818,2024-03-28,Toronto,Mixed Adult,Emergency,37,37,100
11821,2024-03-28,Toronto,Mixed Adult,Emergency,86,86,100
11822,2024-03-28,Toronto,Mixed Adult,Emergency,49,49,100
11823,2024-03-28,Toronto,Youth,Emergency,45,45,100
11824,2024-03-28,Toronto,Youth,Emergency,23,23,100
11825,2024-03-28,Toronto,Mixed Adult,Emergency,30,30,100
11826,2024-03-28,Toronto,Men,Emergency,54,54,100
11827,2024-03-28,Toronto,Men,Transitional,17,17,100
11828,2024-03-28,Toronto,Youth,Emergency,10,12,83.33
11829,2024-03-28,Toronto,Youth,Emergency,14,15,93.33
11830,2024-03-28,Toronto,Women,Emergency,16,16,100
11831,2024-03-28,Toronto,Women,Transitional,24,24,100
11832,2024-03-28,Toronto,Women,Emergency,41,41,100
11833,2024-03-28,Toronto,Women,Emergency,44,44,100
11834,2024-03-28,Toronto,Women,Transitional,30,30,100
11835,2024-03-28,Toronto,Mixed Adult,Emergency,72,72,100
11837,2024-03-28,Toronto,Women,Emergency,30,30,100
11840,2024-03-28,Toronto,Mixed Adult,Emergency,94,94,100
11842,2024-03-28,Toronto,Women,Emergency,86,86,100
11844,2024-03-28,Toronto,Men,Emergency,78,78,100
11846,2024-03-28,Toronto,Men,Emergency,263,263,100
11848,2024-03-28,Toronto,Men,Emergency,52,52,100
11849,2024-03-28,Toronto,Men,Emergency,46,46,100
11850,2024-03-28,Toronto,Women,Emergency,37,37,100
11851,2024-03-28,Toronto,Men,Emergency,71,71,100
11852,2024-03-28,Toronto,Men,Emergency,50,50,100
11854,2024-03-28,Toronto,Mixed Adult,Emergency,6,6,100
11855,2024-03-28,Toronto,Youth,Emergency,35,35,100
11856,2024-03-28,Toronto,Mixed Adult,Emergency,32,32,100
11859,2024-03-28,Toronto,Youth,Emergency,40,40,100
11860,2024-03-28,Toronto,Youth,Transitional,25,25,100
11861,2024-03-28,Toronto,Women,Emergency,31,31,100
11862,2024-03-28,Toronto,Youth,Emergency,31,31,100
11863,2024-03-28,Toronto,Women,Emergency,28,28,100
11864,2024-03-28,Toronto,Youth,Emergency,27,27,100
11865,2024-03-28,Etobicoke,Youth,Emergency,33,33,100
11866,2024-03-28,Etobicoke,Youth,Transitional,20,20,100
11867,2024-03-28,Scarborough,Youth,Emergency,10,10,100
11868,2024-03-28,Scarborough,Youth,Transitional,36,41,87.8
11871,2024-03-29,Toronto,Mixed Adult,Emergency,8,8,100
11872,2024-03-29,Toronto,Mixed Adult,Emergency,8,8,100
11877,2024-03-29,Toronto,Men,Emergency,42,42,100
11878,2024-03-29,Toronto,Men,Emergency,30,30,100
11879,2024-03-29,Toronto,Mixed Adult,Emergency,17,20,85
11882,2024-03-29,Toronto,Mixed Adult,Emergency,46,48,95.83
11883,2024-03-29,Toronto,Men,Transitional,16,18,88.89
11888,2024-03-29,Toronto,Men,Transitional,68,68,100
11889,2024-03-29,Toronto,Men,Transitional,48,48,100
11890,2024-03-29,Toronto,Men,Emergency,101,101,100
11894,2024-03-29,Toronto,Mixed Adult,Transitional,93,93,100
11895,2024-03-29,Toronto,Men,Emergency,62,62,100
11896,2024-03-29,Toronto,Men,Emergency,68,68,100
11897,2024-03-29,Toronto,Men,Emergency,119,119,100
11898,2024-03-29,Toronto,Men,Transitional,32,36,88.89
11899,2024-03-29,Toronto,Men,Emergency,17,17,100
11900,2024-03-29,Toronto,Men,Emergency,53,53,100
11901,2024-03-29,Toronto,Men,Emergency,107,107,100
11902,2024-03-29,Toronto,Mixed Adult,Transitional,35,35,100
11909,2024-03-29,Toronto,Women,Emergency,88,88,100
11910,2024-03-29,Toronto,Men,Emergency,28,28,100
11911,2024-03-29,Toronto,Youth,Transitional,2,2,100
11912,2024-03-29,Toronto,Youth,Emergency,94,94,100
11913,2024-03-29,Toronto,Youth,Emergency,26,26,100
11914,2024-03-29,Toronto,Youth,Transitional,28,28,100
11915,2024-03-29,Toronto,Mixed Adult,Emergency,78,78,100
11916,2024-03-29,Scarborough,Mixed Adult,Emergency,50,50,100
11918,2024-03-29,Toronto,Mixed Adult,Emergency,62,62,100
11919,2024-03-29,Toronto,Mixed Adult,Emergency,7,7,100
11920,2024-03-29,Toronto,Men,Emergency,1,1,100
11921,2024-03-29,Toronto,Men,Emergency,30,30,100
11922,2024-03-29,Toronto,Mixed Adult,Emergency,16,18,88.89
11923,2024-03-29,Toronto,Youth,Transitional,50,50,100
11924,2024-03-29,Toronto,Youth,Emergency,40,40,100
11926,2024-03-29,Toronto,Mixed Adult,Transitional,5,5,100
11927,2024-03-29,Toronto,Mixed Adult,Transitional,9,9,100
11928,2024-03-29,Toronto,Women,Transitional,37,37,100
11929,2024-03-29,Toronto,Women,Transitional,22,25,88
11930,2024-03-29,Toronto,Women,Emergency,52,52,100
11931,2024-03-29,Toronto,Women,Emergency,36,36,100
11932,2024-03-29,Toronto,Mixed Adult,Emergency,70,70,100
11934,2024-03-29,Toronto,Mixed Adult,Emergency,70,70,100
11935,2024-03-29,Toronto,Mixed Adult,Emergency,59,60,98.33
11938,2024-03-29,Toronto,Men,Transitional,21,25,84
11939,2024-03-29,Toronto,Men,Emergency,35,35,100
11940,2024-03-29,Toronto,Men,Transitional,5,5,100
11941,2024-03-29,Toronto,Men,Emergency,20,21,95.24
11943,2024-03-29,Toronto,Women,Emergency,60,60,100
11944,2024-03-29,Toronto,Mixed Adult,Emergency,111,111,100
11945,2024-03-29,Toronto,Men,Emergency,34,34,100
11946,2024-03-29,Toronto,Women,Emergency,65,65,100
11947,2024-03-29,Toronto,Men,Emergency,74,74,100
11948,2024-03-29,Scarborough,Mixed Adult,Emergency,89,89,100
11949,2024-03-29,North York,Men,Emergency,278,278,100
11950,2024-03-29,North York,Women,Emergency,132,132,100
11951,2024-03-29,North York,Men,Emergency,6,6,100
11952,2024-03-29,North York,Women,Emergency,4,4,100
11954,2024-03-29,Toronto,Mixed Adult,Emergency,37,37,100
11957,2024-03-29,Toronto,Mixed Adult,Emergency,86,86,100
11958,2024-03-29,Toronto,Mixed Adult,Emergency,49,49,100
11959,2024-03-29,Toronto,Youth,Emergency,45,45,100
11960,2024-03-29,Toronto,Youth,Emergency,23,23,100
11961,2024-03-29,Toronto,Mixed Adult,Emergency,30,30,100
11962,2024-03-29,Toronto,Men,Emergency,54,54,100
11963,2024-03-29,Toronto,Men,Transitional,17,17,100
11964,2024-03-29,Toronto,Youth,Emergency,10,12,83.33
11965,2024-03-29,Toronto,Youth,Emergency,14,15,93.33
11966,2024-03-29,Toronto,Women,Emergency,16,16,100
11967,2024-03-29,Toronto,Women,Transitional,24,24,100
11968,2024-03-29,Toronto,Women,Emergency,41,41,100
11969,2024-03-29,Toronto,Women,Emergency,44,44,100
11970,2024-03-29,Toronto,Women,Transitional,30,30,100
11971,2024-03-29,Toronto,Mixed Adult,Emergency,72,72,100
11973,2024-03-29,Toronto,Women,Emergency,30,30,100
11976,2024-03-29,Toronto,Mixed Adult,Emergency,94,94,100
11978,2024-03-29,Toronto,Women,Emergency,86,86,100
11980,2024-03-29,Toronto,Men,Emergency,78,78,100
11982,2024-03-29,Toronto,Men,Emergency,263,263,100
11984,2024-03-29,Toronto,Men,Emergency,52,52,100
11985,2024-03-29,Toronto,Men,Emergency,46,46,100
11986,2024-03-29,Toronto,Women,Emergency,37,37,100
11987,2024-03-29,Toronto,Men,Emergency,71,71,100
11988,2024-03-29,Toronto,Men,Emergency,50,50,100
11990,2024-03-29,Toronto,Mixed Adult,Emergency,6,6,100
11991,2024-03-29,Toronto,Youth,Emergency,35,35,100
11992,2024-03-29,Toronto,Mixed Adult,Emergency,32,32,100
11995,2024-03-29,Toronto,Youth,Emergency,40,40,100
11996,2024-03-29,Toronto,Youth,Transitional,25,25,100
11997,2024-03-29,Toronto,Women,Emergency,31,31,100
11998,2024-03-29,Toronto,Youth,Emergency,31,31,100
11999,2024-03-29,Toronto,Women,Emergency,28,28,100
12000,2024-03-29,Toronto,Youth,Emergency,27,27,100
12001,2024-03-29,Etobicoke,Youth,Emergency,33,33,100
12002,2024-03-29,Etobicoke,Youth,Transitional,20,20,100
12003,2024-03-29,Scarborough,Youth,Emergency,10,10,100
12004,2024-03-29,Scarborough,Youth,Transitional,36,41,87.8
12007,2024-03-30,Toronto,Mixed Adult,Emergency,8,8,100
12008,2024-03-30,Toronto,Mixed Adult,Emergency,8,8,100
12013,2024-03-30,Toronto,Men,Emergency,42,42,100
12014,2024-03-30,Toronto,Men,Emergency,30,30,100
12015,2024-03-30,Toronto,Mixed Adult,Emergency,15,20,75
12018,2024-03-30,Toronto,Mixed Adult,Emergency,45,48,93.75
12019,2024-03-30,Toronto,Men,Transitional,16,18,88.89
12024,2024-03-30,Toronto,Men,Transitional,67,68,98.53
12025,2024-03-30,Toronto,Men,Transitional,48,48,100
12026,2024-03-30,Toronto,Men,Emergency,101,101,100
12030,2024-03-30,Toronto,Mixed Adult,Transitional,93,93,100
12031,2024-03-30,Toronto,Men,Emergency,62,62,100
12032,2024-03-30,Toronto,Men,Emergency,67,68,98.53
12033,2024-03-30,Toronto,Men,Emergency,119,119,100
12034,2024-03-30,Toronto,Men,Transitional,32,36,88.89
12035,2024-03-30,Toronto,Men,Emergency,17,17,100
12036,2024-03-30,Toronto,Men,Emergency,53,53,100
12037,2024-03-30,Toronto,Men,Emergency,107,107,100
12038,2024-03-30,Toronto,Mixed Adult,Transitional,34,35,97.14
12045,2024-03-30,Toronto,Women,Emergency,88,88,100
12046,2024-03-30,Toronto,Men,Emergency,28,28,100
12047,2024-03-30,Toronto,Youth,Transitional,2,2,100
12048,2024-03-30,Toronto,Youth,Emergency,94,94,100
12049,2024-03-30,Toronto,Youth,Emergency,26,26,100
12050,2024-03-30,Toronto,Youth,Transitional,28,28,100
12051,2024-03-30,Toronto,Mixed Adult,Emergency,78,78,100
12052,2024-03-30,Scarborough,Mixed Adult,Emergency,50,50,100
12054,2024-03-30,Toronto,Mixed Adult,Emergency,62,62,100
12055,2024-03-30,Toronto,Mixed Adult,Emergency,7,7,100
12056,2024-03-30,Toronto,Men,Emergency,1,1,100
12057,2024-03-30,Toronto,Men,Emergency,30,30,100
12058,2024-03-30,Toronto,Mixed Adult,Emergency,9,10,90
12059,2024-03-30,Toronto,Youth,Transitional,49,50,98
12060,2024-03-30,Toronto,Youth,Emergency,40,40,100
12062,2024-03-30,Toronto,Mixed Adult,Transitional,5,5,100
12063,2024-03-30,Toronto,Mixed Adult,Transitional,9,9,100
12064,2024-03-30,Toronto,Women,Transitional,37,37,100
12065,2024-03-30,Toronto,Women,Transitional,22,25,88
12066,2024-03-30,Toronto,Women,Emergency,52,52,100
